path,class,mesh_is_watertight,diameter,mesh_nr_vertices,mesh_nr_faces,mesh_surface_area,mesh_volume,convex_hull_nr_vertices,convex_hull_nr_faces,convex_hull_surface_area,convex_hull_volume,bounding_box_p0,bounding_box_p1,bounding_box_surface_area,bounding_box_volume,bounding_box_diameter,distance_to_center,scale,alignment,correctly_oriented_axes,eigenvalues
['data' 'LabeledDB_new' 'Airplane' '71' 'refined.ply'],Airplane,True,0.9987281455432719,10000,19996,0.5513152193572408,0.011202991812871146,366,728,1.0732388315604422,0.04846924339710961,[-0.41907883 -0.49573046 -0.06235042],[0.39406157 0.50299769 0.13511896],2.3397895183670996,0.16036610985703464,1.3029387413484905,5.01478202257248e-11,1.0,1.0,3,[0.03898508 0.03259174 0.00138408]
['data' 'LabeledDB_new' 'Airplane' '72' 'refined.ply'],Airplane,True,0.9990361197933563,10000,19996,0.48733795758432014,0.008529878904912231,434,864,1.003609485049788,0.04115976461516114,[-0.49785486 -0.40029502 -0.04889143],[0.50105882 0.33088297 0.13212094],2.0871033352676758,0.13220847691454185,1.251085629844827,6.152445580283669e-11,1.0000000298023224,1.0,3,[0.03755998 0.03171461 0.0009304 ]
['data' 'LabeledDB_new' 'Airplane' '73' 'refined.ply'],Airplane,False,0.9990966713950603,10000,19996,0.4805694651800203,0.00870088993704012,405,806,1.0285724528105566,0.04373122639014312,[-0.49193192 -0.35780782 -0.06643088],[0.50683206 0.4464879  0.12533991],2.2981515560272,0.15404978249072446,1.2966098582263132,2.805447971743458e-11,1.0,1.0,3,[0.03633493 0.0340277  0.00098569]
['data' 'LabeledDB_new' 'Airplane' '74' 'refined.ply'],Airplane,False,0.9982097193179631,10000,19996,0.47892355864917896,0.009761957457130327,498,992,0.8638242013764026,0.03553078051067609,[-0.49542366 -0.31542194 -0.07243463],[0.50262409 0.38191116 0.11789331],2.037300161702168,0.13246286766693077,1.2323138780596181,6.83169670459482e-11,1.0,1.0,3,[0.03623604 0.02404703 0.00103003]
['data' 'LabeledDB_new' 'Airplane' '75' 'refined.ply'],Airplane,True,1.0079743774219814,10000,19996,0.8527113349616581,0.01886486022781762,430,856,1.344567372030524,0.0611250325458371,[-0.43185776 -0.48231819 -0.10482156],[0.56610239 0.48131197 0.07991385],2.6480794090655735,0.1776534927315806,1.3995123158331622,1.985403252902786e-11,0.9999999701976776,1.0,3,[0.04909325 0.04395813 0.00141039]
['data' 'LabeledDB_new' 'Airplane' '76' 'refined.ply'],Airplane,True,1.0042693309593629,10000,19996,0.5864798471896834,0.014577764499668688,528,1052,1.0921189028710705,0.05326955167323586,[-0.53484315 -0.39672521 -0.08420268],[0.46324366 0.402071   0.15220034],2.4441130529642567,0.1884765515875771,1.3000534786728382,3.28877770809117e-11,0.9999999701976776,1.0,3,[0.06633389 0.01567339 0.00175387]
['data' 'LabeledDB_new' 'Airplane' '77' 'refined.ply'],Airplane,True,1.0095993740434321,10000,19996,0.637942136539835,0.01371415543931978,429,854,1.2650756152134246,0.06165047330893462,[-0.44883749 -0.48748273 -0.06967294],[0.54850799 0.48947853 0.1602425 ],2.8565829810559187,0.22402222206762443,1.4149248759842281,6.064955552585044e-11,1.0000000298023224,1.0,3,[0.05687104 0.03029718 0.00156087]
['data' 'LabeledDB_new' 'Airplane' '78' 'refined.ply'],Airplane,True,1.014628610792371,10000,19996,0.6862270208642185,0.013344258229874338,286,568,1.4786198413758938,0.07683010437669256,[-0.52725649 -0.48538017 -0.05759642],[0.46982998 0.48335141 0.21362257],2.998152650626821,0.26197289934077533,1.4163975556610384,1.2550276762674964e-10,0.9999999701976776,1.0,3,[0.07031455 0.03465594 0.00174293]
['data' 'LabeledDB_new' 'Airplane' '79' 'refined.ply'],Airplane,True,1.034560991113506,10000,19996,0.6726733546502528,0.012633695177117358,360,716,1.3055958649942752,0.07045881443132763,[-0.4472135  -0.48029196 -0.05958396],[0.39321196 0.5172537  0.2302216 ],2.742034047443587,0.24296219351843779,1.336188445775182,1.0455400199949904e-10,1.0,1.0,3,[0.04372699 0.04128029 0.00182052]
['data' 'LabeledDB_new' 'Airplane' '80' 'refined.ply'],Airplane,True,1.0122511491243378,10000,19996,0.7033850018699682,0.013455163431852936,359,714,1.2990020861358071,0.0687399466176293,[-0.46760452 -0.51149958 -0.06135596],[0.37598794 0.4879528  0.21090943],2.689855638871371,0.229555252536662,1.3359198157486414,7.236771737828372e-11,1.0000000298023224,1.0,3,[0.044793   0.04053375 0.00170906]
['data' 'LabeledDB_new' 'Ant' '100' 'refined.ply'],Ant,True,1.0077003614076703,10000,19996,0.8067204598515095,0.018158659221272685,525,1046,1.3727544607863453,0.11355710438073213,[-0.48027727 -0.2599569  -0.20118338],[0.51888549 0.29879397 0.24756652],2.5147932942825477,0.2505294677837321,1.2295955565240364,7.580778397190048e-11,1.0,1.0,3,[0.06333644 0.01538493 0.01034433]
['data' 'LabeledDB_new' 'Ant' '81' 'refined.ply'],Ant,True,1.00769696176002,10000,19996,0.6550555747164818,0.015636389981400232,564,1124,1.161824777570507,0.08948754406308983,[-0.46197426 -0.28142965 -0.14368829],[0.53729594 0.26774532 0.25899026],2.3445996593993286,0.22097958945763285,1.2092493910183348,5.5526859182356946e-11,1.0000000298023224,1.0,3,[0.06405372 0.00869184 0.00679582]
['data' 'LabeledDB_new' 'Ant' '82' 'refined.ply'],Ant,True,1.0196292550482895,10000,19996,0.8520497320517684,0.023538504803330248,646,1288,1.5298876317608971,0.14188872547783765,[-0.49229568 -0.27107188 -0.15256193],[0.50691288 0.33222537 0.33805203],2.7780630266558997,0.2957518028956089,1.2661308754972034,4.0150708601472466e-11,1.0,1.0,3,[0.07266089 0.01511024 0.00939982]
['data' 'LabeledDB_new' 'Ant' '83' 'refined.ply'],Ant,True,1.006043914173145,10000,19996,0.6444628184403236,0.01575517418289556,841,1678,1.1234810625182319,0.07661408745027952,[-0.51753032 -0.25191852 -0.12384588],[0.48133892 0.33015877 0.20765489],2.2110081931091408,0.1927408802325062,1.2026830404074138,4.383166327655289e-11,0.9999999701976776,1.0,3,[0.06457584 0.01295049 0.00429607]
['data' 'LabeledDB_new' 'Ant' '84' 'refined.ply'],Ant,True,1.0360693896204107,10000,19996,0.7396810525809318,0.017436289407198508,549,1094,1.464872738060533,0.12446332928614944,[-0.42937991 -0.24154915 -0.2487694 ],[0.57084447 0.26206923 0.33145618],2.7525988608706404,0.2922778367102574,1.2612462159501168,6.402576815036676e-11,1.0000000298023224,1.0,3,[0.07494517 0.01129609 0.01058655]
['data' 'LabeledDB_new' 'Ant' '85' 'refined.ply'],Ant,True,1.0557354377393835,10000,19996,0.829705745603781,0.021438176910778987,737,1470,1.2785127057203491,0.08779431653217366,[-0.46275985 -0.30365521 -0.13948968],[0.53826636 0.36544287 0.19059008],2.4421178979110962,0.22108238122707946,1.2484784218133342,1.1554696951051714e-10,0.9999999701976776,1.0,3,[0.0727966  0.01869405 0.00316234]
['data' 'LabeledDB_new' 'Ant' '86' 'refined.ply'],Ant,False,1.0100578847915558,10000,19996,0.7119980361710003,0.019377915082849115,1093,2182,1.096631473459297,0.07790608326834436,[-0.47601098 -0.17394695 -0.16377658],[0.52266729 0.29948618 0.19579744],2.004280763456259,0.1700092471404313,1.1622352082018854,3.276159985307004e-11,1.0,1.0,3,[0.06826185 0.00913943 0.00716893]
['data' 'LabeledDB_new' 'Ant' '87' 'refined.ply'],Ant,False,1.0323079716053227,10000,19996,0.7796996106345548,0.022238299634932655,466,928,1.5613451953602855,0.14190011106046238,[-0.52086826 -0.28755733 -0.22810158],[0.47826213 0.35767412 0.34192282],3.163993445053431,0.3674778301513938,1.318905976393203,8.367249342661859e-11,0.9999999701976776,1.0,3,[0.07570874 0.01504009 0.00689468]
['data' 'LabeledDB_new' 'Ant' '88' 'refined.ply'],Ant,False,1.0266787593922633,10000,19996,0.8667506700239094,0.023634531555094523,460,916,1.7420022274792049,0.1623811769344204,[-0.46308064 -0.4339624  -0.21284655],[0.53581132 0.41068936 0.32792801],3.6813148008246563,0.45626006888904375,1.415506580842942,2.6153092084647298e-11,1.0,1.0,3,[0.07314354 0.02363836 0.00942633]
['data' 'LabeledDB_new' 'Ant' '89' 'refined.ply'],Ant,False,1.0108634065116295,10000,19996,0.7664440814577194,0.016898935119366673,499,994,1.2230519133680873,0.0881728065848415,[-0.49335197 -0.26426831 -0.13424924],[0.50621754 0.30173564 0.19840956],2.1731241388281273,0.18820513669379688,1.1958936162755807,7.728985876827669e-11,1.0,1.0,3,[0.0600931  0.01656126 0.00420792]
['data' 'LabeledDB_new' 'Ant' '90' 'refined.ply'],Ant,True,1.0181877011916634,10000,19996,0.8297809226835333,0.02181311008017037,555,1106,1.5059018503251087,0.1264138130012339,[-0.50475541 -0.28218415 -0.19287714],[0.49350804 0.34136248 0.26449424],2.728466656471646,0.28469713358468873,1.2627465672980573,4.240948916600659e-11,1.0,1.0,3,[0.07062443 0.01848321 0.00986816]
['data' 'LabeledDB_new' 'Ant' '91' 'refined.ply'],Ant,False,1.0251418771955607,10000,19996,0.9108944105456991,0.026247382404309075,405,806,1.708865709185588,0.1576598798857144,[-0.45588842 -0.3073957  -0.22110109],[0.54216246 0.34705374 0.29527652],3.012976023255336,0.3372843484888252,1.3004058868905735,3.331097976751216e-11,1.0,1.0,3,[0.0790506  0.01659947 0.0107172 ]
['data' 'LabeledDB_new' 'Ant' '92' 'refined.ply'],Ant,True,1.0120255912982612,10000,19996,0.5939238041185627,0.014450929587082896,895,1786,1.0034956016158971,0.06343635110338967,[-0.48890844 -0.23164535 -0.13431078],[0.50970834 0.25653739 0.19561476],1.95608121917209,0.16084116648955815,1.15948640796731,5.322645497307493e-11,0.9999999701976776,1.0,3,[0.07160981 0.00807301 0.00450991]
['data' 'LabeledDB_new' 'Ant' '93' 'refined.ply'],Ant,False,1.0166282533637727,10000,19996,0.8158243844194161,0.023680321935946658,688,1372,1.4936058236525354,0.11135042585856524,[-0.48451487 -0.42029369 -0.14231485],[0.51558506 0.4008711  0.19287902],2.8634472414413956,0.2752769108958987,1.3367372263066764,6.734172590951094e-11,1.0,1.0,3,[0.07732802 0.02032018 0.00668689]
['data' 'LabeledDB_new' 'Ant' '94' 'refined.ply'],Ant,True,0.9998982076450297,10000,19996,0.6785565675942972,0.013743809007159645,475,946,1.3767235459534684,0.08310514257985312,[-0.4521665  -0.44198766 -0.12411642],[0.54752059 0.42983598 0.17239851],2.852963405123897,0.25842783303491246,1.3591805736574436,2.943464896068598e-11,0.9999999701976776,1.0,3,[0.05296334 0.02852753 0.00247658]
['data' 'LabeledDB_new' 'Ant' '95' 'refined.ply'],Ant,True,1.0164551926875052,10000,19996,0.715028177975736,0.019304643173923452,832,1660,1.1485006306665082,0.07593793067438818,[-0.47119632 -0.2990259  -0.13398415],[0.5267439  0.35659498 0.16037458],2.2820211986003764,0.19259021922930572,1.2297847368644184,6.588433757833536e-11,0.9999999701976776,1.0,3,[0.06816395 0.01585722 0.00303488]
['data' 'LabeledDB_new' 'Ant' '96' 'refined.ply'],Ant,False,1.0385791781795535,10000,19996,0.7903089995637617,0.01752389472462416,492,980,1.3701295616067404,0.075047172721271,[-0.47438741 -0.33686554 -0.1138176 ],[0.5260132  0.47536179 0.10854018],2.43120929198849,0.18067741959425512,1.307653470303065,8.280965055457807e-11,1.0000000298023224,1.0,3,[0.05665132 0.02847352 0.00236969]
['data' 'LabeledDB_new' 'Ant' '97' 'refined.ply'],Ant,True,1.041504310431778,10000,19996,0.7965943454579779,0.017975559182579457,539,1074,1.230323903215628,0.07430748370166633,[-0.47205157 -0.31911841 -0.11048008],[0.52705896 0.33978295 0.11165541],2.053237157072224,0.146235190615289,1.2172580000686606,6.582640259459164e-11,1.0,1.0,3,[0.05823644 0.02030139 0.00275783]
['data' 'LabeledDB_new' 'Ant' '98' 'refined.ply'],Ant,True,1.0050700940058082,10000,19996,0.626084872333183,0.0165172458472616,843,1682,1.0459010801310167,0.07164924423052559,[-0.51511192 -0.1923261  -0.14182305],[0.48497182 0.26040137 0.25461006],2.0574157085963414,0.1794911900665855,1.1671713113132494,5.066277338321767e-11,1.0,1.0,3,[0.06777158 0.00780054 0.00489433]
['data' 'LabeledDB_new' 'Ant' '99' 'refined.ply'],Ant,True,1.0121977360540133,10000,19996,0.6928501122509245,0.014322944119114724,434,864,1.4407602035472515,0.10634460923731409,[-0.45964488 -0.37321597 -0.16947281],[0.5401026  0.33625674 0.23446494],2.7994242748875067,0.28651045102342887,1.2907409808684862,6.131523565638782e-11,1.0,1.0,3,[0.06253743 0.0179337  0.00575325]
['data' 'LabeledDB_new' 'Armadillo' '281' 'refined.ply'],Armadillo,False,1.0308702331417197,10000,19996,1.104271439978748,0.04117559897922606,300,596,1.5755962474282272,0.13853019109715023,[-0.42379847 -0.44611219 -0.2320372 ],[0.5631386  0.4404675  0.21658714],3.431007181680857,0.3925455650919909,1.40047568330322,9.577801886835227e-11,1.0,1.0,3,[0.04660332 0.0345076  0.0118871 ]
['data' 'LabeledDB_new' 'Armadillo' '282' 'refined.ply'],Armadillo,False,1.0651021048263123,10000,19988,1.0937208708989512,0.04108561495415262,450,896,1.4080233767719152,0.1252309148581142,[-0.45883131 -0.25633074 -0.21178854],[0.53548314 0.3348732  0.24996844],2.6399335826784953,0.2714404289598334,1.2455532185597675,7.898532443750574e-11,1.0,1.0,3,[0.05369164 0.02429071 0.00972566]
['data' 'LabeledDB_new' 'Armadillo' '283' 'refined.ply'],Armadillo,True,1.0138951156447438,10000,19992,0.6652674768186503,0.018260731115138436,388,772,0.9175684561084362,0.0576681405051327,[-0.50456333 -0.19268188 -0.17674989],[0.48519946 0.25574911 0.17182523],1.8903177269368043,0.15471168467663815,1.1411508834370514,2.4250845121766405e-11,1.0,1.0,3,[0.05759658 0.01007807 0.00409245]
['data' 'LabeledDB_new' 'Armadillo' '284' 'refined.ply'],Armadillo,False,1.0038898498890312,10000,19996,1.2361888497519737,0.049590660260022006,556,1108,1.6570941998972677,0.16127250753166933,[-0.40100259 -0.28661662 -0.26509178],[0.59565313 0.46156377 0.33515149],3.5860087900071513,0.44758836022005155,1.383252866787679,7.799636203499489e-11,1.0,1.0,3,[0.05014998 0.03055506 0.0186345 ]
['data' 'LabeledDB_new' 'Armadillo' '285' 'refined.ply'],Armadillo,False,1.0837821666993293,10000,19984,1.4101710471615103,0.05842825588616943,478,952,1.895516908643148,0.1967390044875843,[-0.48504153 -0.26689332 -0.30130438],[0.5368239  0.38181021 0.27606274],3.2548386131148392,0.38272957085785386,1.3410361761757623,1.7803483434786405e-10,1.0000000298023224,1.0,3,[0.07220592 0.02844192 0.01575616]
['data' 'LabeledDB_new' 'Armadillo' '286' 'refined.ply'],Armadillo,False,1.1378289783104645,10000,19992,1.9903493424164418,0.09328656094868996,615,1226,2.519001059689144,0.3236988043454354,[-0.4349114  -0.31946557 -0.40994198],[0.5614424  0.52799872 0.42909425],4.78280891748076,0.7084606069356928,1.5539943456172642,7.714401924721196e-11,1.0,1.0,3,[0.06863837 0.04465278 0.03230676]
['data' 'LabeledDB_new' 'Armadillo' '287' 'refined.ply'],Armadillo,False,1.0858783349565768,10000,19992,1.4533888469484362,0.05949804133310078,416,828,1.9744630712311853,0.2114257240744594,[-0.4841699  -0.37912855 -0.27925206],[0.50945363 0.40078101 0.30626578],3.6267434724377363,0.4537391322097339,1.392256359057798,9.398369380746706e-11,1.0,1.0,3,[0.06346068 0.03254078 0.01870775]
['data' 'LabeledDB_new' 'Armadillo' '288' 'refined.ply'],Armadillo,False,1.1340036584253124,10000,19984,1.8007710322468433,0.08365595164886831,448,892,2.452391171488205,0.3027078849304457,[-0.47398788 -0.43450604 -0.38630015],[0.54578578 0.4310356  0.47802718],5.02437222887476,0.7629041971136645,1.592533324825271,6.207321460548784e-11,1.0,1.0,3,[0.06430455 0.03986558 0.03249738]
['data' 'LabeledDB_new' 'Armadillo' '289' 'refined.ply'],Armadillo,False,1.084402295231491,10000,19992,1.2204418817227796,0.04556227780140785,304,604,2.040861203474856,0.21376018228211568,[-0.42526798 -0.51250434 -0.34632528],[0.42121005 0.49113917 0.31774276],4.156337542252137,0.5641670947984784,1.4713299143660614,2.218900852080971e-11,1.0000000298023224,1.0,3,[0.05109314 0.04327742 0.0195152 ]
['data' 'LabeledDB_new' 'Armadillo' '290' 'refined.ply'],Armadillo,False,1.045841816269099,10000,19988,0.8136105952707247,0.02323147095932981,281,558,1.3359061659434617,0.11267393194754727,[-0.49261691 -0.30575991 -0.23301956],[0.50750357 0.3234908  0.27168661],2.9033604199626737,0.31762497759193914,1.2848835506663567,7.3211424228237e-11,1.0,1.0,3,[0.04671592 0.02163163 0.01072091]
['data' 'LabeledDB_new' 'Armadillo' '291' 'refined.ply'],Armadillo,False,1.0102066095535593,10000,20016,1.0763846254009022,0.04066811404946697,637,1270,1.1415060594980817,0.0929038894181704,[-0.48290214 -0.20426881 -0.22654557],[0.52154922 0.26525812 0.23457508],2.3025976020337335,0.21747232371334482,1.2008373491361255,1.3242588277463237e-11,1.0,1.0,3,[0.05490717 0.01289307 0.01009189]
['data' 'LabeledDB_new' 'Armadillo' '292' 'refined.ply'],Armadillo,False,1.0749670820231585,10000,19996,1.2437556848513402,0.05220187034727145,276,548,1.799607968195209,0.17014258385838257,[-0.4450081  -0.41945636 -0.23451191],[0.55436514 0.47166514 0.25953859],3.6491257082147,0.43998308726599583,1.4272106696284548,1.1484824336774789e-10,1.0,1.0,3,[0.05220805 0.0418198  0.01246135]
['data' 'LabeledDB_new' 'Armadillo' '293' 'refined.ply'],Armadillo,False,1.051115943321679,10000,20004,1.0189208484674228,0.038646137230320156,560,1116,1.3346687088375986,0.11505771053365736,[-0.46329529 -0.24930846 -0.20238283],[0.52929093 0.34114099 0.25526363],2.6210852898322603,0.2682137662717167,1.2422955481891365,9.831717610328043e-11,1.0,1.0,3,[0.05158355 0.02343745 0.00937237]
['data' 'LabeledDB_new' 'Armadillo' '294' 'refined.ply'],Armadillo,False,1.0193099002364727,10000,19992,0.6204035950006044,0.017045441064658953,414,824,0.847910091048366,0.051120277276941566,[-0.51177388 -0.1604786  -0.18302375],[0.48699683 0.19687504 0.16516972],1.6582159783262878,0.12427524462728348,1.116460143720942,3.7057077256834745e-11,1.0,1.0,3,[0.06142942 0.00760207 0.00395016]
['data' 'LabeledDB_new' 'Armadillo' '295' 'refined.ply'],Armadillo,True,1.0229365315247336,10000,19992,1.03250043965599,0.04413212658346422,641,1278,1.4109652093675034,0.12316524571608706,[-0.38237154 -0.34933945 -0.27139746],[0.61134123 0.3607564  0.26872042],3.2517776266854765,0.38112408862142505,1.335450679225199,6.063764110658615e-11,1.0,1.0,3,[0.05745525 0.0248827  0.01205742]
['data' 'LabeledDB_new' 'Armadillo' '296' 'refined.ply'],Armadillo,False,1.0845979590517942,10000,19996,1.2938351372312342,0.05818680614857897,530,1056,1.6809147128624065,0.15173002170725813,[-0.48802186 -0.27538657 -0.21519762],[0.51284315 0.38539986 0.2346545 ],2.817710877619525,0.29751330556229394,1.2809123316111668,8.539681218454493e-11,1.0000000298023224,1.0,3,[0.07682053 0.02683304 0.01039048]
['data' 'LabeledDB_new' 'Armadillo' '297' 'refined.ply'],Armadillo,False,1.0255758783646292,10000,19992,1.3924677499171974,0.06261040365414126,863,1722,1.681058019533744,0.17593232736731626,[-0.46025437 -0.32871528 -0.33790803],[0.5390684  0.38987666 0.29313965],3.6043828022404396,0.4531586841555015,1.3831997572360881,5.642615517312175e-11,1.0000000298023224,1.0,3,[0.05493827 0.02760776 0.02157201]
['data' 'LabeledDB_new' 'Armadillo' '298' 'refined.ply'],Armadillo,False,1.0850640326898415,10000,19998,1.387257668791348,0.05901939858429143,446,888,1.951259083923799,0.2079212829028936,[-0.47560152 -0.37715145 -0.2872335 ],[0.51461199 0.40976685 0.30373067],3.6588767238885644,0.460489407039115,1.3960665690228702,4.73726949055683e-11,1.0,1.0,3,[0.06185201 0.03464863 0.01918604]
['data' 'LabeledDB_new' 'Armadillo' '299' 'refined.ply'],Armadillo,False,1.172354040649965,10000,20000,1.7858297874775215,0.08796809432880155,503,1002,2.5089374819645256,0.3079976903682972,[-0.44567653 -0.44615537 -0.37027868],[0.56495605 0.45730567 0.43360889],4.903566461642096,0.7340033414660231,1.5760251557530824,6.705493107374927e-11,1.0000000298023224,1.0,3,[0.06786129 0.04288863 0.03324842]
['data' 'LabeledDB_new' 'Armadillo' '300' 'refined.ply'],Armadillo,True,1.0883931799789939,10000,19988,1.1718606315694307,0.04535353011391929,330,656,2.01654746593627,0.21205574658586812,[-0.43676484 -0.51699865 -0.37200192],[0.51813728 0.47365111 0.30921358],4.542627259580335,0.6444118388644324,1.5353434604055682,1.0393106122538468e-10,1.0,1.0,3,[0.04926833 0.04520854 0.02015339]
['data' 'LabeledDB_new' 'Bearing' '341' 'refined.ply'],Bearing,True,1.0129568992408842,10000,19996,0.7295371284632495,0.03227227631959293,1002,2000,0.7787881479093451,0.04176376505842064,[-0.40300268 -0.14746773 -0.14822084],[0.59865212 0.1484198  0.14834911],1.362378444233876,0.0878965592486523,1.0857327053869694,1.3026102874065255e-10,1.0,1.0,3,[0.08867795 0.00562473 0.00559835]
['data' 'LabeledDB_new' 'Bearing' '342' 'refined.ply'],Bearing,True,1.0131801474471516,10000,19996,0.7299751284147058,0.032275412528971766,1017,2030,0.7788524454529929,0.04177309516837499,[-0.40283999 -0.14859989 -0.14717555],[0.59894919 0.14943779 0.1486091 ],1.3660795153071472,0.0883126962652203,1.0862304470180875,1.858073576072186e-11,0.9999999701976776,1.0,3,[0.08912286 0.00561715 0.00559209]
['data' 'LabeledDB_new' 'Bearing' '343' 'refined.ply'],Bearing,True,1.0129502883237242,10000,19996,0.7299071697484253,0.03226956721311974,994,1984,0.7790837259522069,0.04180175261951602,[-0.40206477 -0.14867735 -0.14760897],[0.59959114 0.14766437 0.14770967],1.3603106313531779,0.08766014796574853,1.085516496174616,3.630246884171989e-11,1.0000000298023224,0.9999999999999543,3,[0.08854306 0.00561952 0.00561028]
['data' 'LabeledDB_new' 'Bearing' '344' 'refined.ply'],Bearing,True,1.054633901468132,10000,19996,1.2729229424716542,0.08819786131304584,815,1626,1.3360555605990867,0.10576153507866205,[-0.44775094 -0.21119499 -0.21113473],[0.55423605 0.21100146 0.21374935],2.056296442969976,0.17974098553627174,1.1673706595752378,1.540826546769975e-10,0.9999999701976776,0.9999999999999997,3,[0.106408   0.01367291 0.01355911]
['data' 'LabeledDB_new' 'Bearing' '345' 'refined.ply'],Bearing,True,1.0555065366780643,10000,19996,1.275268117259258,0.08766703069329412,864,1724,1.3397236465848783,0.10641914866735695,[-0.44257593 -0.21633078 -0.21437168],[0.55933988 0.21493649 0.21248639],2.0877185310877646,0.1844425974054445,1.1713387928881913,1.0738563276975319e-10,1.0,1.0,3,[0.10750203 0.0136483  0.01354167]
['data' 'LabeledDB_new' 'Bearing' '346' 'refined.ply'],Bearing,True,1.0544853020128182,10000,19996,1.273981908700384,0.08774370658492936,951,1898,1.339979762268668,0.1069410694962934,[-0.43817118 -0.21665952 -0.21614604],[0.56395748 0.21374051 0.21562358],2.0996771406546726,0.1862292336101201,1.1730008654651738,6.067373344571017e-11,1.0000000298023224,0.9999999999999997,3,[0.10626211 0.01369694 0.01362077]
