path,surface_area,compactness,rectangularity,diameter,eccentricity,convexity,major_eccentricity,minor_eccentricity
['data' 'LabeledDB_new' 'Ant' '91' 'refined.ply'],0.9108944105456991,9.700178826618302,0.07781974622275926,1.0251418771955607,7.376049714477662,0.16648105036827038,4.762236384655655,1.5488625760459824
['data' 'LabeledDB_new' 'Ant' '92' 'refined.ply'],0.5939238041185627,8.870503107895123,0.0898459635830921,1.0120255912982612,15.87832351421647,0.22780203047193742,8.870273912704183,1.7900601120643207
['data' 'LabeledDB_new' 'Ant' '93' 'refined.ply'],0.8158243844194161,8.561748524875238,0.08602364019153728,1.0166282533637727,11.564123232175197,0.21266485290343534,3.805479085323063,3.038808773585329
['data' 'LabeledDB_new' 'Ant' '94' 'refined.ply'],0.6785565675942972,14.6248553338272,0.053182386919225215,0.9998982076450297,21.38567702234533,0.1653785623910536,1.8565694260947232,11.51892125431038
['data' 'LabeledDB_new' 'Ant' '95' 'refined.ply'],0.715028177975736,8.673483170321093,0.10023688249162103,1.0164551926875052,22.4601796446647,0.2542160815087155,4.29860656533743,5.2249907739350485
['data' 'LabeledDB_new' 'Ant' '96' 'refined.ply'],0.7903089995637617,14.212717961530322,0.09698995460515951,1.0385791781795535,23.906637577067045,0.23350506207220884,1.9896142099747414,12.015715135735054
['data' 'LabeledDB_new' 'Ant' '97' 'refined.ply'],0.7965943454579779,13.832302113600871,0.12292225357622025,1.041504310431778,21.1167620919346,0.24190779026711087,2.868593726833483,7.3613638259066
['data' 'LabeledDB_new' 'Ant' '98' 'refined.ply'],0.626084872333183,7.953751013669832,0.09202259922135582,1.0050700940058082,13.846957601959819,0.23052924039392114,8.688062621305704,1.5937911828585323
['data' 'LabeledDB_new' 'Ant' '99' 'refined.ply'],0.6928501122509245,14.335105927857198,0.0499910005654331,1.0121977360540133,10.86993090861687,0.1346842517155924,3.487145987721441,3.117142484682571
['data' 'LabeledDB_new' 'Armadillo' '281' 'refined.ply'],1.104271439978748,7.02255736683076,0.10489380760059482,1.0308702331417197,3.9204953268669396,0.29723195105065514,1.3505233629693167,2.902945209512833
['data' 'LabeledDB_new' 'Armadillo' '282' 'refined.ply'],1.0937208708989512,6.853107461730432,0.1513614427725219,1.0651021048263123,5.520616595686051,0.3280788533781962,2.2103775476303493,2.4975898807895813
['data' 'LabeledDB_new' 'Armadillo' '283' 'refined.ply'],0.6652674768186503,7.807287648087796,0.11803071728748263,1.0138951156447438,14.073862844995052,0.31665198418376533,5.715040677431294,2.462600642646825
['data' 'LabeledDB_new' 'Armadillo' '284' 'refined.ply'],1.2361888497519737,6.792072473370046,0.1107952410461285,1.0038898498890312,2.691243660951461,0.30749605756755416,1.6412986916078711,1.6397037752555743
['data' 'LabeledDB_new' 'Armadillo' '285' 'refined.ply'],1.4101710471615103,7.263018704282984,0.15266198468858247,1.0837821666993293,4.582710508144117,0.29698359020545256,2.5387146859283765,1.8051301840042242
['data' 'LabeledDB_new' 'Armadillo' '286' 'refined.ply'],1.9903493424164418,8.011196599354324,0.13167501486382235,1.1378289783104645,2.124582285565003,0.2881893899402209,1.5371578208568426,1.3821497420354132
['data' 'LabeledDB_new' 'Armadillo' '287' 'refined.ply'],1.4533888469484362,7.668099824310426,0.13112830062362513,1.0858783349565768,3.3922133874998335,0.2814134448093313,1.9501892702018824,1.7394277772580882
['data' 'LabeledDB_new' 'Armadillo' '288' 'refined.ply'],1.8007710322468433,7.377843286642336,0.10965459616734088,1.1340036584253124,1.978761057045214,0.27635868047537065,1.6130343519396935,1.2267321242512472
['data' 'LabeledDB_new' 'Armadillo' '289' 'refined.ply'],1.2204418817227796,7.742622400252578,0.08076025387067777,1.084402295231491,2.6181202344838894,0.2131467016681143,1.1805957933721558,2.2176262605558743
['data' 'LabeledDB_new' 'Armadillo' '290' 'refined.ply'],0.8136105952707247,8.823563083273122,0.0731411966888066,1.045841816269099,4.357458462014885,0.20618319213484698,2.1596116427657095,2.0177046538027086
['data' 'LabeledDB_new' 'Armadillo' '291' 'refined.ply'],1.0763846254009022,6.667177515579661,0.18700363041631232,1.0102066095535593,5.4407222036704725,0.4377439341254639,4.258657557897382,1.2775674328594546
['data' 'LabeledDB_new' 'Armadillo' '292' 'refined.ply'],1.2437556848513402,6.24281888642761,0.11864517491262642,1.0749670820231585,4.1895982377511265,0.3068124931658582,1.2484050617171771,3.355960630268791
['data' 'LabeledDB_new' 'Armadillo' '293' 'refined.ply'],1.0189208484674228,6.262630501506458,0.14408707564685286,1.051115943321679,5.503789329699958,0.3358848099016811,2.2009028285927013,2.5006961953059896
['data' 'LabeledDB_new' 'Armadillo' '294' 'refined.ply'],0.6204035950006044,7.26698153753064,0.13715878102497642,1.0193099002364727,15.551121979869169,0.33343796185447355,8.080617516018663,1.9244967292464101
['data' 'LabeledDB_new' 'Armadillo' '295' 'refined.ply'],1.03250043965599,4.996991974496774,0.11579463985888641,1.0229365315247336,4.7651363226959,0.3583163929636034,2.309044034610392,2.0636836072725346
['data' 'LabeledDB_new' 'Armadillo' '296' 'refined.ply'],1.2938351372312342,5.656338754836434,0.19557715591444597,1.0845979590517942,7.393357188503321,0.383489078126162,2.8629081907976137,2.5824639477675717
['data' 'LabeledDB_new' 'Armadillo' '297' 'refined.ply'],1.3924677499171974,6.089898519196807,0.13816441313669384,1.0255758783646292,2.546738574662259,0.35587776613346095,1.9899575336789366,1.2797954386262569
['data' 'LabeledDB_new' 'Armadillo' '298' 'refined.ply'],1.387257668791348,6.776874920966605,0.12816668023652972,1.0850640326898415,3.2238028274724746,0.2838545326399103,1.7851213742072918,1.8059292068608215
['data' 'LabeledDB_new' 'Armadillo' '299' 'refined.ply'],1.7858297874775215,6.507548999299129,0.11984699436531596,1.172354040649965,2.0410380403038704,0.2856128376274872,1.582267607988411,1.2899449056526595
['data' 'LabeledDB_new' 'Armadillo' '300' 'refined.ply'],1.1718606315694307,6.917566255821946,0.07037972827103894,1.0883931799789939,2.4446671254811223,0.21387550605969644,1.0898013959309458,2.2432226042368058
['data' 'LabeledDB_new' 'Bearing' '341' 'refined.ply'],0.7295371284632495,3.296329567717373,0.3671619980970729,1.0129568992408842,15.840015361669064,0.7727338824564626,15.76572564371979,1.004712102673109
['data' 'LabeledDB_new' 'Bearing' '342' 'refined.ply'],0.7299751284147058,3.3016285565542995,0.3654674117529193,1.0131801474471516,15.937307875946201,0.7726363679511686,15.86620617216916,1.0044813298784532
['data' 'LabeledDB_new' 'Bearing' '343' 'refined.ply'],0.7299071697484253,3.3019024145073423,0.3681212952746605,1.0129502883237242,15.782288941015423,0.771966848061151,15.756338619668584,1.0016469766214877
['data' 'LabeledDB_new' 'Bearing' '344' 'refined.ply'],1.2729229424716542,2.3444331862585943,0.4906942122849744,1.054633901468132,7.847712718607638,0.8339313650037993,7.7823959932450375,1.0083928812436804
['data' 'LabeledDB_new' 'Bearing' '345' 'refined.ply'],1.275268117259258,2.3860499916122646,0.4753079382230946,1.0555065366780643,7.938609492034586,0.8237900019978749,7.876587560355502,1.0078742134463474
['data' 'LabeledDB_new' 'Bearing' '346' 'refined.ply'],1.273981908700384,2.3746819761496605,0.4711596825266706,1.0544853020128182,7.801475981166997,0.820486525880224,7.758091223295131,1.0055921948612303
['data' 'LabeledDB_new' 'Bearing' '347' 'refined.ply'],1.2596795864115404,1.8710025084167217,0.7011113494054347,1.0464222014633604,6.915626353938978,0.9599781189572187,6.772198541504238,1.0211789142854755
['data' 'LabeledDB_new' 'Bearing' '348' 'refined.ply'],0.47213043642815533,3.7409980088484565,0.664589567377239,1.0049945077224092,33.03267290252802,0.9282096215880846,32.723729758157575,1.0094409514640803
['data' 'LabeledDB_new' 'Bearing' '349' 'refined.ply'],0.4720955854963865,3.7395301523492726,0.6671615849716126,1.0050158198913979,32.837507057100325,0.9281729584959911,32.67804594404522,1.0048797628024682
['data' 'LabeledDB_new' 'Bearing' '350' 'refined.ply'],0.4697929599343725,3.710387656588921,0.6676974637053679,1.0044715205036419,32.865072553757805,0.9305875067755278,32.727997762951645,1.004188303598619
['data' 'LabeledDB_new' 'Bearing' '351' 'refined.ply'],0.7540984883760257,2.816212803633061,0.46115049078579284,1.019615877990811,11.952597279286095,0.7833762062735369,11.678441260316372,1.0234753947773245
['data' 'LabeledDB_new' 'Bearing' '352' 'refined.ply'],0.7661678847606845,2.744240129157281,0.46668692114256416,1.0198186561506402,11.305479335442588,0.7950885259516033,11.016724641367945,1.02621057559979
['data' 'LabeledDB_new' 'Bearing' '353' 'refined.ply'],0.41217035342257446,4.408293945610855,0.2689124698607773,1.0035918891636069,22.9600879299516,0.5948762221718963,22.8930167278782,1.0029297668747923
['data' 'LabeledDB_new' 'Bearing' '354' 'refined.ply'],0.6015241979468405,3.3296070272763187,0.30141047667294424,1.0193685705164508,21.383077229675163,0.6188256294847633,21.25014541034905,1.0062555722212316
['data' 'LabeledDB_new' 'Bearing' '355' 'refined.ply'],0.4079099345753865,4.121861473289308,0.7681889980622425,1.004689094158611,48.57630337331094,0.9927416236800036,48.465340563389304,1.0022895291487017
['data' 'LabeledDB_new' 'Bearing' '356' 'refined.ply'],0.40793994986606824,4.122666183864651,0.7662865543149192,1.004506563678884,48.68295455154703,0.9915451240914427,48.3743240867513,1.0063800470729523
['data' 'LabeledDB_new' 'Bearing' '357' 'refined.ply'],0.43473377161428906,12.553253451974046,0.792814272573212,1.0094163489257657,135.64213197969542,0.8127654338236883,40.95044392250928,3.3123482674906204
['data' 'LabeledDB_new' 'Bearing' '358' 'refined.ply'],1.5374889908663785,10.87565984517991,0.09304348637493898,1.0730391711462481,2.4433388016545314,0.2832228740971684,2.412316703763828,1.012859877744204
['data' 'LabeledDB_new' 'Bearing' '359' 'refined.ply'],1.5379385349406784,10.85925412113799,0.09376104965630427,1.0727452523027732,2.424255016128141,0.28337074977486404,2.409255315780574,1.0062258658305407
['data' 'LabeledDB_new' 'Bearing' '360' 'refined.ply'],0.6381715774896761,3.4077194074859447,0.6921649404431506,1.0120694536710066,22.620585333771785,0.9292637957254214,22.245761721033556,1.0168492145802241
['data' 'LabeledDB_new' 'Bird' '241' 'refined.ply'],0.35202350002103644,8.326111736909562,0.06726351191912798,0.9982429703634922,27.0455438198324,0.26622463265601976,2.1699890566863647,12.463447101955307
['data' 'LabeledDB_new' 'Bird' '242' 'refined.ply'],0.8536257857904099,9.772934477534664,0.08317515738070412,1.0001446569031653,5.110123693233909,0.2848851336929974,1.8751935242168227,2.7251180356801625
['data' 'LabeledDB_new' 'Bird' '243' 'refined.ply'],0.34904163568999863,7.379104368420345,0.14124403118287715,0.9997782061573015,58.89487115647952,0.43546249348802424,13.522204623134726,4.355419312004647
['data' 'LabeledDB_new' 'Bird' '244' 'refined.ply'],0.4484145341138991,12.998970150010061,0.11396127326025236,0.9986709301529851,51.13022487952882,0.3840415749040246,6.822363705208409,7.494502944850973
['data' 'LabeledDB_new' 'Bird' '245' 'refined.ply'],0.7277709134442204,15.30244264229993,0.05588397476436196,0.9977958167709784,5.155701909877405,0.2085585748510346,1.9795852970579835,2.604435341856548
['data' 'LabeledDB_new' 'Bird' '246' 'refined.ply'],0.42855109188023466,11.022883398665977,0.10235134089047798,0.9990839673454762,20.51977580080976,0.30117877583189034,11.20292775350932,1.8316440355854244
['data' 'LabeledDB_new' 'Bird' '247' 'refined.ply'],0.5997217909073643,12.901086314990833,0.06608544257912735,0.9973550130971076,8.105778877859326,0.2400962272541037,4.443291536593553,1.8242734718401161
['data' 'LabeledDB_new' 'Bird' '248' 'refined.ply'],1.322889132122719,18.524958513803426,0.04693298704370983,1.0830264871512014,2.3663011332524446,0.18269417711093394,1.099658108405555,2.1518516665906766
['data' 'LabeledDB_new' 'Bird' '249' 'refined.ply'],0.355244745455213,11.341661052069739,0.06460763259967287,0.9954098706891299,29.287711369557258,0.2562355864194373,5.492919121030088,5.3319028961170885
['data' 'LabeledDB_new' 'Bird' '250' 'refined.ply'],0.46817076962615106,14.510856551341211,0.1144859778945901,0.9975808220255773,70.19406392694064,0.3596503474053829,1.9283060086089525,36.40193185809625
['data' 'LabeledDB_new' 'Bird' '251' 'refined.ply'],0.3493119741455662,7.381095261159415,0.14138736225622067,1.0002662053022497,58.39624615448359,0.4352221239685042,13.251764705882353,4.406676955904746
['data' 'LabeledDB_new' 'Bird' '252' 'refined.ply'],0.7317722864694723,13.125296948810194,0.05999743576441768,0.9985032975673676,7.06856383095139,0.20939191122942422,3.443302788483579,2.052844104965967
['data' 'LabeledDB_new' 'Bird' '253' 'refined.ply'],1.0446440464847435,10.173347458791058,0.08994220260096518,1.114038250242289,19.673969318078104,0.29100463266185667,1.506892959036247,13.055983306644984
['data' 'LabeledDB_new' 'Bird' '254' 'refined.ply'],0.3796428349199969,13.260860987074068,0.12129562937897162,0.9965286496009194,79.94697272237946,0.4126389247836689,5.3344416857925046,14.986942857638951
['data' 'LabeledDB_new' 'Bird' '255' 'refined.ply'],0.528798520085451,9.006103138617705,0.08063513367499171,0.9974249923822598,8.283158937378541,0.2886640908409298,4.28063037731421,1.9350325085941276
['data' 'LabeledDB_new' 'Bird' '256' 'refined.ply'],0.646502480717237,10.947160825546694,0.0588455453460362,0.9944448940556739,9.296638753198419,0.24815781077241056,1.0827502051625328,8.586134372334651
['data' 'LabeledDB_new' 'Bird' '257' 'refined.ply'],1.697167617097543,23.668236539793703,0.08631394927648878,1.5611504081083014,74.89691375540384,0.1494899883966103,4.359350286986698,17.180751447981173
['data' 'LabeledDB_new' 'Bird' '258' 'refined.ply'],2.039848169869398,33.76718288186388,0.05371202193023463,1.2124102567805153,3.620579110737765,0.13160501658600313,1.2843254894151044,2.8190510431951443
['data' 'LabeledDB_new' 'Bird' '259' 'refined.ply'],0.9366729421113992,10.85435202283478,0.07771748980271526,0.9977668910610252,8.546292674663915,0.244095779094008,1.552327171809785,5.505471288439921
['data' 'LabeledDB_new' 'Bird' '260' 'refined.ply'],2.7926586705492653,38.51482802204827,0.07067922658250664,1.3619363789348715,2.0699546652045413,0.161773375694834,1.098451255996353,1.8844301500907141
['data' 'LabeledDB_new' 'Bust' '301' 'refined.ply'],1.3492375518298687,2.6589961285510495,0.37703638476344603,1.0255573092706087,6.611239290447959,0.6992251940311351,5.534766164680115,1.1944929729167808
['data' 'LabeledDB_new' 'Bust' '302' 'refined.ply'],1.7486476311634116,2.915598333517646,0.31428843853256394,1.0208145503578623,4.56024115272645,0.6673233867095714,2.601192487142411,1.7531348315311293
['data' 'LabeledDB_new' 'Bust' '303' 'refined.ply'],1.6281296220568133,2.7946696400818074,0.35683065137440806,1.0589752800183447,5.113436981486058,0.6959446098669326,2.7038041376772366,1.8912009602436919
['data' 'LabeledDB_new' 'Bust' '304' 'refined.ply'],1.1583719705393587,3.632313237793532,0.29555898549998855,1.0086159830275365,9.017012444371934,0.5608395347067827,6.868238829921474,1.3128565659495315
['data' 'LabeledDB_new' 'Bust' '305' 'refined.ply'],2.0742880156725123,3.3006028130774747,0.2919362758156745,1.0380434337342734,2.6625373494212683,0.6732690561752177,1.7896412112011568,1.4877492386500466
['data' 'LabeledDB_new' 'Bust' '306' 'refined.ply'],1.6467054378706594,2.342485338222328,0.3142789010976449,1.0187059200346433,4.0428879216358435,0.6924487540840882,2.882163796211166,1.402726634395499
['data' 'LabeledDB_new' 'Bust' '307' 'refined.ply'],2.5273981581710694,2.1382770800530544,0.4281906123559792,1.1103766069172814,2.3173270332935187,0.7492724517650562,2.0696434982593326,1.1196744923666804
['data' 'LabeledDB_new' 'Bust' '308' 'refined.ply'],2.6974813878660657,1.6559023564251165,0.5045495497403663,1.086989671875563,1.9716465850083036,0.8449431973150061,1.721841200276176,1.1450803852829516
['data' 'LabeledDB_new' 'Bust' '309' 'refined.ply'],1.8772836306784098,1.9351551989807252,0.36507119193741483,1.0192280265842608,2.0819995385699728,0.8343514456130856,1.9152264331857314,1.087077487285321
['data' 'LabeledDB_new' 'Bust' '310' 'refined.ply'],2.344720008306421,1.3774976496852809,0.4204260214297247,1.0329568729274967,2.175905642025256,0.9151051479496501,1.1603914098689223,1.8751480091282695
['data' 'LabeledDB_new' 'Bust' '311' 'refined.ply'],1.936984821396635,3.1924315164051027,0.3760579421622575,1.0544155459760745,4.511259865184184,0.6058706066563346,3.7342061635708936,1.2080907340344111
['data' 'LabeledDB_new' 'Bust' '312' 'refined.ply'],2.02258347400858,3.1770331124869844,0.30556241537267137,1.0163588911862769,4.193957765243234,0.6418334551171699,1.9891313593496733,2.108436803597731
['data' 'LabeledDB_new' 'Bust' '313' 'refined.ply'],2.1091747368185,2.9250664966557345,0.38434053564065807,1.033897915490962,3.6860302078267364,0.6926269373462317,2.421374593102312,1.5222882978647776
['data' 'LabeledDB_new' 'Bust' '314' 'refined.ply'],1.8233113786043722,3.0474289598980553,0.2837965719592381,1.1175182911562171,5.654065862695027,0.6069705728781415,2.0802856915690224,2.717927583509233
['data' 'LabeledDB_new' 'Bust' '315' 'refined.ply'],1.7937465502133016,1.768510792247743,0.41409018707541856,1.0006010988516942,2.4292607621298647,0.8684927110384693,2.3266433370049113,1.0441053527598487
['data' 'LabeledDB_new' 'Bust' '316' 'refined.ply'],1.8213198980971448,2.3545763013367877,0.3725016628840277,0.9988703869712626,2.5630384065245777,0.7793754180334593,2.42789229963388,1.055663962899457
['data' 'LabeledDB_new' 'Bust' '317' 'refined.ply'],1.7391546651081256,1.6553857599937214,0.39101635721342254,1.0132095590602936,3.020296406516305,0.8647469155847165,2.2267142486549627,1.3563915569052931
['data' 'LabeledDB_new' 'Bust' '318' 'refined.ply'],1.5329626035281838,2.410951157347525,0.37383229448332694,1.0391212244694785,3.819668834215995,0.7643262568962619,2.93400766305379,1.301860551461678
['data' 'LabeledDB_new' 'Bust' '319' 'refined.ply'],1.6585097197161758,1.8290704788124847,0.456921609303416,1.004905337552037,4.320004902796924,0.7716408752067103,3.288106692282425,1.3138274718811547
['data' 'LabeledDB_new' 'Bust' '320' 'refined.ply'],2.2931439765266415,2.208391710814638,0.34241319706643375,1.0125463520123474,2.215091383414842,0.8303269486062405,1.311832162645363,1.6885478542834471
['data' 'LabeledDB_new' 'Chair' '101' 'refined.ply'],1.4963143893487372,292.66391329958935,0.010083432396489846,1.337804302619667,5.24312312004156,0.028634070426724726,3.5673378864350043,1.4697579222811552
['data' 'LabeledDB_new' 'Chair' '102' 'refined.ply'],1.099467667482055,27.99794183923454,0.06066483241574063,1.049166578129399,3.431250015381549,0.1322188686440747,2.4247550633004953,1.4150913910088083
['data' 'LabeledDB_new' 'Chair' '103' 'refined.ply'],0.8033087552091794,20.554098318823694,0.05201907786970215,1.0693658118299818,3.0785689137820413,0.11522779303940359,2.474996264382129,1.2438681052112988
['data' 'LabeledDB_new' 'Chair' '104' 'refined.ply'],0.7294534812305065,41.969442185239174,0.04298835421978848,1.049153450895947,4.384587992836594,0.09256683503433365,3.328277125823093,1.317374673766768
['data' 'LabeledDB_new' 'Chair' '105' 'refined.ply'],0.7719105978128584,46.02365485819535,0.040041020937380586,1.0495489221342953,4.562367445733846,0.0961064903403601,3.4436966200699337,1.3248459283969083
['data' 'LabeledDB_new' 'Chair' '106' 'refined.ply'],1.2238256436321984,33.84597509930031,0.04964528084771034,1.102972062675336,2.313304586506902,0.10093535115378172,1.8668972375189672,1.2391172583131531
['data' 'LabeledDB_new' 'Chair' '107' 'refined.ply'],1.0925799914802756,26.89410378983421,0.07582840971131134,1.0580653168388034,4.198809158183338,0.15603576271793204,2.5528159159677606,1.64477553274404
['data' 'LabeledDB_new' 'Chair' '108' 'refined.ply'],1.052571799728866,25.571995921768973,0.07409316810880054,1.0632990891196468,4.154110243197409,0.15054955657113067,2.506946684666363,1.6570397243012205
['data' 'LabeledDB_new' 'Chair' '109' 'refined.ply'],1.3630719598060166,156.14414786197676,0.023324086943190134,1.2415649404341393,2.4420599470748994,0.039638728751487155,1.8446112383474573,1.3238886852183995
['data' 'LabeledDB_new' 'Chair' '110' 'refined.ply'],0.7365174548521344,34.6857590112708,0.05036711958200511,1.0391239860933574,6.214472965716318,0.11393268980917563,3.4683005354058283,1.7917919460197984
['data' 'LabeledDB_new' 'Chair' '111' 'refined.ply'],0.6869884190347881,31.14115137499007,0.047788127428548696,1.0472536074559378,6.074781958360371,0.10760224791890215,3.4070000690853104,1.7830295964717402
['data' 'LabeledDB_new' 'Chair' '112' 'refined.ply'],0.9726630042027565,24.833628780983176,0.053775444737343574,1.0960234916359368,2.8011493376418897,0.10334266540530139,2.0830807167465637,1.3447147367466552
['data' 'LabeledDB_new' 'Chair' '113' 'refined.ply'],1.1855040020446357,38.27684302853215,0.049834733594183306,1.1003659595550797,3.9676406670874917,0.10464061468126928,2.125506971653471,1.8666796768965623
['data' 'LabeledDB_new' 'Chair' '114' 'refined.ply'],0.8323487496886763,32.40870554682254,0.0403916281044262,1.092952466783607,3.2136995560329065,0.0898534419730277,2.465986459805345,1.3032105441027373
['data' 'LabeledDB_new' 'Chair' '115' 'refined.ply'],1.0099362213277252,31.72138778101875,0.049932613076597,1.0610899531971498,4.022896973829113,0.109434058481559,2.1283980846800166,1.8901055224516021
['data' 'LabeledDB_new' 'Chair' '116' 'refined.ply'],1.150048632051649,31.126552115961765,0.062479569129004674,1.0759096465300473,3.588479970026046,0.13153025419198996,2.5277573567754614,1.419629918357234
